utvec,dv,err,temp,SM_EWT,date
2017.685181,0.440900,0.218500,17.185300,0.264892,2017-09-08
2017.687866,0.420400,0.216800,16.985800,0.264763,2017-09-09
2017.690674,0.421900,0.213400,16.697200,0.264627,2017-09-10
2017.693359,0.420000,0.210800,16.457100,0.264495,2017-09-11
2017.696045,0.398700,0.206900,16.309500,0.264355,2017-09-12
2017.698853,0.400700,0.202900,16.065500,0.264218,2017-09-13
2017.701538,0.402600,0.200700,15.838700,0.264072,2017-09-14
2017.704346,0.402100,0.196300,15.540200,0.263930,2017-09-15
2017.707031,0.398000,0.191700,15.331700,0.263791,2017-09-16
2017.709839,0.397500,0.187100,15.177000,0.263650,2017-09-17
2017.712524,0.399700,0.182900,15.039100,0.263519,2017-09-18
2017.715210,0.389600,0.178300,14.860600,0.263386,2017-09-19
2017.718018,0.391900,0.175700,14.725000,0.263262,2017-09-20
2017.720703,0.378600,0.172500,14.478600,0.263134,2017-09-21
2017.723511,0.373100,0.168600,14.189800,0.263015,2017-09-22
2017.726196,0.370100,0.165200,14.035000,0.262898,2017-09-23
2017.729004,0.367300,0.162100,13.858700,0.262776,2017-09-24
2017.731689,0.368100,0.158400,13.647300,0.262662,2017-09-25
2017.734375,0.367500,0.155700,13.451600,0.262542,2017-09-26
2017.737183,0.366200,0.153300,13.195400,0.262429,2017-09-27
2017.739868,0.360300,0.151100,12.927700,0.262310,2017-09-28
2017.742676,0.357400,0.148000,12.662800,0.262197,2017-09-29
2017.745361,0.354700,0.145600,12.434200,0.262082,2017-09-30
2017.748169,0.352200,0.142900,12.207500,0.261962,2017-10-01
2017.750854,0.350100,0.142800,11.994400,0.261845,2017-10-02
2017.753540,0.347000,0.141800,11.852400,0.261721,2017-10-03
2017.756348,0.346300,0.140100,11.664000,0.261600,2017-10-04
2017.759033,0.343400,0.138600,11.425400,0.261471,2017-10-05
2017.761841,0.340200,0.137100,11.195800,0.261345,2017-10-06
2017.764526,0.335200,0.136200,10.948100,0.261215,2017-10-07
2017.767334,0.332100,0.135200,10.638000,0.261076,2017-10-08
2017.770020,0.326000,0.133800,10.266000,0.260939,2017-10-09
2017.772705,0.321400,0.132100,9.984690,0.260791,2017-10-10
2017.775513,0.315600,0.131600,9.872630,0.260645,2017-10-11
2017.778198,0.308900,0.131000,9.710540,0.260487,2017-10-12
2017.781006,0.304100,0.130500,9.455570,0.260330,2017-10-13
2017.783691,0.298200,0.129700,9.242650,0.260167,2017-10-14
2017.786499,0.290700,0.129100,9.115560,0.259990,2017-10-15
2017.789185,0.287500,0.129300,9.026300,0.259804,2017-10-16
2017.791870,0.284900,0.129900,9.003350,0.259581,2017-10-17
2017.794678,0.283700,0.130500,9.000020,0.259345,2017-10-18
2017.797363,0.279300,0.130300,8.807440,0.259075,2017-10-19
2017.800171,0.276200,0.129700,8.496960,0.258797,2017-10-20
2017.802856,0.271200,0.129600,8.310360,0.258503,2017-10-21
2017.805664,0.269500,0.129500,8.225460,0.258180,2017-10-22
2017.808350,0.263300,0.129600,8.189890,0.257859,2017-10-23
2017.811035,0.261700,0.129800,8.251270,0.257512,2017-10-24
2017.813843,0.258600,0.129700,8.398800,0.257172,2017-10-25
2017.816528,0.258100,0.129500,8.525500,0.256811,2017-10-26
2017.819336,0.261500,0.129200,8.587170,0.256461,2017-10-27
2017.822021,0.261600,0.129300,8.705360,0.256110,2017-10-28
2017.824829,0.261400,0.128700,8.684080,0.255745,2017-10-29
2017.827515,0.261300,0.128500,8.514300,0.255398,2017-10-30
2017.830200,0.259700,0.128100,8.326410,0.255040,2017-10-31
2017.833008,0.258200,0.128200,8.168230,0.254706,2017-11-01
2017.835693,0.258400,0.128200,8.086220,0.254367,2017-11-02
2017.838501,0.257100,0.128700,8.155310,0.254055,2017-11-03
2017.841187,0.255600,0.128900,8.083770,0.253756,2017-11-04
2017.843994,0.252700,0.128800,7.812490,0.253461,2017-11-05
2017.846680,0.249100,0.128500,7.569720,0.253198,2017-11-06
2017.849365,0.244200,0.128500,7.364660,0.252944,2017-11-07
2017.852173,0.239500,0.127800,7.063620,0.252725,2017-11-08
2017.854858,0.232600,0.127000,6.887910,0.252522,2017-11-09
2017.857666,0.230800,0.126600,6.802240,0.252356,2017-11-10
2017.860352,0.227700,0.125900,6.646810,0.252219,2017-11-11
2017.863159,0.227400,0.124800,6.386340,0.252109,2017-11-12
2017.865845,0.224300,0.124100,6.279760,0.252039,2017-11-13
2017.868530,0.216900,0.123400,6.140530,0.252003,2017-11-14
2017.871338,0.213800,0.122700,6.044910,0.252001,2017-11-15
2017.874023,0.213700,0.122200,5.974720,0.252008,2017-11-16
2017.876831,0.211900,0.121900,5.803470,0.252020,2017-11-17
2017.879517,0.205200,0.121000,5.489260,0.252038,2017-11-18
2017.882324,0.200300,0.120600,5.236550,0.252062,2017-11-19
2017.885010,0.198900,0.120200,5.047170,0.252090,2017-11-20
2017.887695,0.195600,0.120000,4.938210,0.252124,2017-11-21
2017.890503,0.192200,0.119200,4.707660,0.252162,2017-11-22
2017.893188,0.189000,0.118600,4.414930,0.252207,2017-11-23
2017.895996,0.187000,0.117900,4.239620,0.252254,2017-11-24
2017.898682,0.183800,0.117300,4.088430,0.252305,2017-11-25
2017.901489,0.184200,0.117600,3.984530,0.252364,2017-11-26
2017.904175,0.179200,0.117500,3.899190,0.252423,2017-11-27
2017.906860,0.179000,0.117700,3.848930,0.252489,2017-11-28
2017.909668,0.177200,0.118200,3.805300,0.252556,2017-11-29
2017.912354,0.175600,0.118500,3.788000,0.252630,2017-11-30
2017.915161,0.177400,0.119100,3.726240,0.252704,2017-12-01
2017.917847,0.174500,0.119400,3.616030,0.252781,2017-12-02
2017.920654,0.170700,0.119600,3.447560,0.252865,2017-12-03
2017.923340,0.168700,0.120700,3.248370,0.252947,2017-12-04
2017.926025,0.167500,0.121600,3.086990,0.253037,2017-12-05
